"order_id","customer_id","product_name","region","customer_segment","order_date","last_update_unix","units_sold","unit_price","notes","last_update","notes_clean","revenue","month"
108712,2296,Phone,East,Consumer,2023-12-08 00:00:00.000,1702245600,11,24.08,Late delivery #complaint,2023-12-10 22:00:00.000,Late delivery complaint,264.88,"2023-12"
108713,2585,Mouse,Central,Home Office,2024-07-27 00:00:00.000,1722031200,1,211.16,Late delivery #complaint,2024-07-26 22:00:00.000,Late delivery complaint,211.16,"2024-07"
108714,3124,Monitor,East,Corporate,2023-03-16 00:00:00.000,1679263200,3,247.42,Leave package at door ###,2023-03-19 22:00:00.000,Leave package at door ,742.26,"2023-03"
108715,4716,Router,Central,Corporate,2024-05-26 00:00:00.000,1716760800,15,695.21,Late delivery #complaint,2024-05-26 22:00:00.000,Late delivery complaint,10428.150000000001,"2024-05"
108716,1310,Mouse,North,Corporate,2023-06-01 00:00:00.000,1686002400,4,1094.91,Urgent order!!!,2023-06-05 22:00:00.000,Urgent order,4379.64,"2023-06"
108717,2763,Camera,Central,Consumer,2024-12-11 00:00:00.000,1734040800,11,88.73,Special discount applied %,2024-12-12 22:00:00.000,Special discount applied ,976.0300000000001,"2024-12"
108718,2482,Mouse,North,Home Office,2023-03-31 00:00:00.000,1680559200,5,354.9,Handle with care!!!,2023-04-03 22:00:00.000,Handle with care,1774.5,"2023-03"
108719,2451,Phone,Central,Consumer,2023-08-15 00:00:00.000,1692309600,15,1775.26,Urgent order!!!,2023-08-17 22:00:00.000,Urgent order,26628.9,"2023-08"
108720,4580,Keyboard,West,Corporate,2024-05-28 00:00:00.000,1717192800,7,756.0,Special discount applied %,2024-05-31 22:00:00.000,Special discount applied ,5292.0,"2024-05"
108721,1876,Tablet,West,Home Office,2024-05-18 00:00:00.000,1716156000,18,1123.02,Customer requested fast shipping!!!,2024-05-19 22:00:00.000,Customer requested fast shipping,20214.36,"2024-05"
108722,1487,Laptop,Central,Home Office,2024-02-10 00:00:00.000,1707602400,13,1703.7,Fragile item ***,2024-02-10 22:00:00.000,Fragile item ,22148.100000000002,"2024-02"
108723,1825,Printer,East,Consumer,2023-02-03 00:00:00.000,1675548000,16,1889.54,VIP customer order $$$,2023-02-04 22:00:00.000,VIP customer order ,30232.64,"2023-02"
108724,2047,Monitor,North,Home Office,2024-05-01 00:00:00.000,1714687200,19,791.56,Special discount applied %,2024-05-02 22:00:00.000,Special discount applied ,15039.64,"2024-05"
108725,2784,Keyboard,East,Home Office,2024-05-12 00:00:00.000,1715464800,15,1433.63,Handle with care!!!,2024-05-11 22:00:00.000,Handle with care,21504.45,"2024-05"
108726,1669,Laptop,Central,Consumer,2023-12-29 00:00:00.000,1703800800,3,399.28,Late delivery #complaint,2023-12-28 22:00:00.000,Late delivery complaint,1197.84,"2023-12"
108727,3549,Mouse,East,Corporate,2024-07-07 00:00:00.000,1720476000,18,986.5,Call customer before delivery @@@,2024-07-08 22:00:00.000,Call customer before delivery ,17757.0,"2024-07"
108728,1464,Mouse,Central,Consumer,2024-03-10 00:00:00.000,1710367200,19,1939.32,Customer requested fast shipping!!!,2024-03-13 22:00:00.000,Customer requested fast shipping,36847.08,"2024-03"
108729,3203,Keyboard,West,Home Office,2023-08-01 00:00:00.000,1691272800,9,564.38,VIP customer order $$$,2023-08-05 22:00:00.000,VIP customer order ,5079.42,"2023-08"
108730,4417,Headphones,North,Home Office,2024-02-21 00:00:00.000,1708725600,7,636.21,Gift-wrap requested @ checkout,2024-02-23 22:00:00.000,Giftwrap requested  checkout,4453.47,"2024-02"
108731,4819,Camera,South,Consumer,2023-01-12 00:00:00.000,1673474400,7,1088.08,Call customer before delivery @@@,2023-01-11 22:00:00.000,Call customer before delivery ,7616.5599999999995,"2023-01"
108732,4304,Camera,North,Corporate,2024-10-07 00:00:00.000,1728597600,10,226.26,Handle with care!!!,2024-10-10 22:00:00.000,Handle with care,2262.6,"2024-10"
108733,2697,Router,Central,Corporate,2023-01-03 00:00:00.000,1672696800,5,1190.37,Handle with care!!!,2023-01-02 22:00:00.000,Handle with care,5951.849999999999,"2023-01"
108734,2910,Mouse,East,Home Office,2024-08-03 00:00:00.000,1722981600,4,150.06,VIP customer order $$$,2024-08-06 22:00:00.000,VIP customer order ,600.24,"2024-08"
108735,3861,Router,West,Consumer,2024-08-25 00:00:00.000,1724623200,11,892.69,Fragile item ***,2024-08-25 22:00:00.000,Fragile item ,9819.59,"2024-08"
108736,3380,Laptop,West,Consumer,2023-08-28 00:00:00.000,1693605600,3,689.14,VIP customer order $$$,2023-09-01 22:00:00.000,VIP customer order ,2067.42,"2023-08"
108737,4705,Headphones,South,Corporate,2024-01-30 00:00:00.000,1706652000,6,1275.18,Customer requested fast shipping!!!,2024-01-30 22:00:00.000,Customer requested fast shipping,7651.08,"2024-01"
108738,4318,Monitor,South,Home Office,2023-10-20 00:00:00.000,1698184800,16,1622.17,Call customer before delivery @@@,2023-10-24 22:00:00.000,Call customer before delivery ,25954.72,"2023-10"
108739,4069,Laptop,East,Home Office,2024-08-04 00:00:00.000,1722981600,5,744.28,Customer requested fast shipping!!!,2024-08-06 22:00:00.000,Customer requested fast shipping,3721.3999999999996,"2024-08"
108740,3512,Router,West,Corporate,2024-07-17 00:00:00.000,1721340000,6,1763.34,Urgent order!!!,2024-07-18 22:00:00.000,Urgent order,10580.039999999999,"2024-07"
108741,4095,Camera,North,Corporate,2023-03-24 00:00:00.000,1679608800,1,1940.72,Handle with care!!!,2023-03-23 22:00:00.000,Handle with care,1940.72,"2023-03"
108742,2537,Printer,North,Consumer,2023-02-13 00:00:00.000,1676239200,1,780.84,Special discount applied %,2023-02-12 22:00:00.000,Special discount applied ,780.84,"2023-02"
108743,2312,Router,North,Home Office,2023-03-31 00:00:00.000,1680645600,18,814.06,Urgent order!!!,2023-04-04 22:00:00.000,Urgent order,14653.079999999998,"2023-03"
108744,1076,Monitor,Central,Home Office,2023-07-11 00:00:00.000,1689199200,5,1047.21,Call customer before delivery @@@,2023-07-12 22:00:00.000,Call customer before delivery ,5236.05,"2023-07"
108745,1220,Keyboard,North,Consumer,2023-06-27 00:00:00.000,1688162400,13,615.31,VIP customer order $$$,2023-06-30 22:00:00.000,VIP customer order ,7999.029999999999,"2023-06"
108746,4521,Tablet,West,Home Office,2024-06-30 00:00:00.000,1719784800,4,472.59,Customer requested fast shipping!!!,2024-06-30 22:00:00.000,Customer requested fast shipping,1890.36,"2024-06"
108747,1428,Headphones,Central,Corporate,2023-06-29 00:00:00.000,1687989600,3,404.94,VIP customer order $$$,2023-06-28 22:00:00.000,VIP customer order ,1214.82,"2023-06"
108748,1822,Router,Central,Corporate,2024-08-07 00:00:00.000,1722981600,8,1312.89,Leave package at door ###,2024-08-06 22:00:00.000,Leave package at door ,10503.12,"2024-08"
108749,2309,Keyboard,South,Consumer,2024-03-23 00:00:00.000,1711144800,11,42.25,Late delivery #complaint,2024-03-22 22:00:00.000,Late delivery complaint,464.75,"2024-03"
108750,4812,Phone,South,Consumer,2023-05-25 00:00:00.000,1685138400,10,1666.98,Leave package at door ###,2023-05-26 22:00:00.000,Leave package at door ,16669.8,"2023-05"
108751,2936,Printer,North,Consumer,2024-06-08 00:00:00.000,1717970400,20,1041.04,Fragile item ***,2024-06-09 22:00:00.000,Fragile item ,20820.8,"2024-06"
108752,3456,Headphones,North,Home Office,2023-01-06 00:00:00.000,1673301600,14,684.0,Handle with care!!!,2023-01-09 22:00:00.000,Handle with care,9576.0,"2023-01"
108753,3582,Camera,North,Corporate,2024-06-24 00:00:00.000,1719266400,1,1213.5,Gift-wrap requested @ checkout,2024-06-24 22:00:00.000,Giftwrap requested  checkout,1213.5,"2024-06"
108754,3336,Monitor,North,Consumer,2024-12-11 00:00:00.000,1734040800,13,53.27,Handle with care!!!,2024-12-12 22:00:00.000,Handle with care,692.51,"2024-12"
108755,1812,Keyboard,South,Consumer,2024-01-11 00:00:00.000,1704924000,4,1188.87,Urgent order!!!,2024-01-10 22:00:00.000,Urgent order,4755.48,"2024-01"
108756,4202,Mouse,South,Home Office,2023-07-11 00:00:00.000,1689026400,5,1213.45,VIP customer order $$$,2023-07-10 22:00:00.000,VIP customer order ,6067.25,"2023-07"
108757,4564,Mouse,Central,Corporate,2023-03-13 00:00:00.000,1678917600,15,63.04,Gift-wrap requested @ checkout,2023-03-15 22:00:00.000,Giftwrap requested  checkout,945.6,"2023-03"
108758,4395,Mouse,North,Consumer,2024-07-20 00:00:00.000,1721858400,5,656.34,Late delivery #complaint,2024-07-24 22:00:00.000,Late delivery complaint,3281.7000000000003,"2024-07"
108759,2929,Mouse,West,Home Office,2024-03-05 00:00:00.000,1709589600,1,1261.97,Gift-wrap requested @ checkout,2024-03-04 22:00:00.000,Giftwrap requested  checkout,1261.97,"2024-03"
108760,1067,Mouse,North,Consumer,2024-09-03 00:00:00.000,1725314400,13,1586.07,Urgent order!!!,2024-09-02 22:00:00.000,Urgent order,20618.91,"2024-09"
108761,3513,Phone,South,Home Office,2023-09-22 00:00:00.000,1695506400,11,194.79,VIP customer order $$$,2023-09-23 22:00:00.000,VIP customer order ,2142.69,"2023-09"
108762,2006,Mouse,Central,Home Office,2024-09-08 00:00:00.000,1726005600,18,1872.96,Special discount applied %,2024-09-10 22:00:00.000,Special discount applied ,33713.28,"2024-09"
108763,3609,Printer,North,Home Office,2024-11-30 00:00:00.000,1733263200,10,1179.9,Late delivery #complaint,2024-12-03 22:00:00.000,Late delivery complaint,11799.0,"2024-11"
108764,2923,Laptop,South,Home Office,2024-05-11 00:00:00.000,1715551200,4,1308.92,Leave package at door ###,2024-05-12 22:00:00.000,Leave package at door ,5235.68,"2024-05"
108765,1172,Monitor,West,Consumer,2024-04-13 00:00:00.000,1713045600,13,1841.84,Handle with care!!!,2024-04-13 22:00:00.000,Handle with care,23943.92,"2024-04"
108766,3006,Phone,Central,Consumer,2023-06-07 00:00:00.000,1686261600,19,1366.24,Handle with care!!!,2023-06-08 22:00:00.000,Handle with care,25958.56,"2023-06"
108767,3422,Laptop,West,Consumer,2024-07-30 00:00:00.000,1722376800,15,261.46,Gift-wrap requested @ checkout,2024-07-30 22:00:00.000,Giftwrap requested  checkout,3921.8999999999996,"2024-07"
108768,2313,Printer,Central,Consumer,2024-04-18 00:00:00.000,1713564000,3,847.05,Leave package at door ###,2024-04-19 22:00:00.000,Leave package at door ,2541.1499999999996,"2024-04"
108769,1833,Monitor,North,Consumer,2024-02-14 00:00:00.000,1707861600,11,1369.61,Urgent order!!!,2024-02-13 22:00:00.000,Urgent order,15065.71,"2024-02"
108770,4420,Laptop,North,Corporate,2023-03-14 00:00:00.000,1678744800,2,258.32,Late delivery #complaint,2023-03-13 22:00:00.000,Late delivery complaint,516.64,"2023-03"
108771,1397,Laptop,West,Home Office,2023-10-02 00:00:00.000,1696197600,10,551.6,Customer requested fast shipping!!!,2023-10-01 22:00:00.000,Customer requested fast shipping,5516.0,"2023-10"
108772,2356,Monitor,North,Consumer,2024-06-20 00:00:00.000,1718834400,20,962.79,Urgent order!!!,2024-06-19 22:00:00.000,Urgent order,19255.8,"2024-06"
108773,3895,Tablet,South,Home Office,2023-12-21 00:00:00.000,1703455200,9,1379.6,Handle with care!!!,2023-12-24 22:00:00.000,Handle with care,12416.4,"2023-12"
108774,3178,Monitor,North,Corporate,2024-12-04 00:00:00.000,1733349600,10,464.6,Gift-wrap requested @ checkout,2024-12-04 22:00:00.000,Giftwrap requested  checkout,4646.0,"2024-12"
108775,2948,Mouse,Central,Home Office,2023-03-16 00:00:00.000,1679176800,19,1790.18,Gift-wrap requested @ checkout,2023-03-18 22:00:00.000,Giftwrap requested  checkout,34013.42,"2023-03"
108776,3926,Tablet,South,Home Office,2023-10-17 00:00:00.000,1697666400,17,1167.17,Fragile item ***,2023-10-18 22:00:00.000,Fragile item ,19841.89,"2023-10"
108777,3054,Keyboard,Central,Home Office,2023-08-15 00:00:00.000,1692050400,5,652.83,Customer requested fast shipping!!!,2023-08-14 22:00:00.000,Customer requested fast shipping,3264.15,"2023-08"
108778,1647,Headphones,North,Corporate,2024-02-16 00:00:00.000,1708293600,12,634.56,Urgent order!!!,2024-02-18 22:00:00.000,Urgent order,7614.719999999999,"2024-02"
108779,2803,Printer,West,Consumer,2024-03-29 00:00:00.000,1712095200,1,640.49,Fragile item ***,2024-04-02 22:00:00.000,Fragile item ,640.49,"2024-03"
108780,1078,Router,West,Corporate,2023-11-21 00:00:00.000,1700863200,8,384.62,Fragile item ***,2023-11-24 22:00:00.000,Fragile item ,3076.96,"2023-11"
108781,1445,Tablet,West,Home Office,2024-06-24 00:00:00.000,1719525600,11,954.87,Call customer before delivery @@@,2024-06-27 22:00:00.000,Call customer before delivery ,10503.57,"2024-06"
108782,2772,Laptop,South,Home Office,2023-06-08 00:00:00.000,1686434400,6,1559.27,VIP customer order $$$,2023-06-10 22:00:00.000,VIP customer order ,9355.619999999999,"2023-06"
108783,4846,Printer,North,Home Office,2024-08-31 00:00:00.000,1725400800,8,179.81,Gift-wrap requested @ checkout,2024-09-03 22:00:00.000,Giftwrap requested  checkout,1438.48,"2024-08"
108784,1643,Laptop,North,Corporate,2024-05-07 00:00:00.000,1715119200,13,603.26,Gift-wrap requested @ checkout,2024-05-07 22:00:00.000,Giftwrap requested  checkout,7842.38,"2024-05"
108785,3908,Tablet,Central,Home Office,2024-05-06 00:00:00.000,1715032800,11,711.96,Fragile item ***,2024-05-06 22:00:00.000,Fragile item ,7831.56,"2024-05"
108786,2707,Monitor,East,Corporate,2023-12-12 00:00:00.000,1702418400,3,999.4,VIP customer order $$$,2023-12-12 22:00:00.000,VIP customer order ,2998.2,"2023-12"
108787,4996,Monitor,Central,Consumer,2024-07-05 00:00:00.000,1720216800,1,138.27,Call customer before delivery @@@,2024-07-05 22:00:00.000,Call customer before delivery ,138.27,"2024-07"
108788,3721,Monitor,East,Consumer,2023-09-29 00:00:00.000,1696284000,12,1841.02,Late delivery #complaint,2023-10-02 22:00:00.000,Late delivery complaint,22092.239999999998,"2023-09"
108789,1192,Monitor,East,Corporate,2024-01-28 00:00:00.000,1706479200,3,1139.56,Gift-wrap requested @ checkout,2024-01-28 22:00:00.000,Giftwrap requested  checkout,3418.68,"2024-01"
108790,4657,Monitor,South,Consumer,2023-09-08 00:00:00.000,1694296800,11,122.99,VIP customer order $$$,2023-09-09 22:00:00.000,VIP customer order ,1352.8899999999999,"2023-09"
108791,2103,Router,North,Home Office,2024-02-26 00:00:00.000,1708984800,16,1552.33,Special discount applied %,2024-02-26 22:00:00.000,Special discount applied ,24837.28,"2024-02"
108792,2724,Camera,Central,Home Office,2023-11-08 00:00:00.000,1699480800,1,1295.65,Special discount applied %,2023-11-08 22:00:00.000,Special discount applied ,1295.65,"2023-11"
108793,4596,Camera,East,Corporate,2024-09-20 00:00:00.000,1726956000,1,1952.76,Fragile item ***,2024-09-21 22:00:00.000,Fragile item ,1952.76,"2024-09"
108794,3062,Tablet,North,Home Office,2024-02-24 00:00:00.000,1708984800,15,1441.79,Special discount applied %,2024-02-26 22:00:00.000,Special discount applied ,21626.85,"2024-02"
108795,1373,Mouse,West,Consumer,2024-07-13 00:00:00.000,1721253600,14,1806.47,Call customer before delivery @@@,2024-07-17 22:00:00.000,Call customer before delivery ,25290.58,"2024-07"
108796,3820,Tablet,West,Home Office,2023-11-16 00:00:00.000,1700258400,13,221.99,Urgent order!!!,2023-11-17 22:00:00.000,Urgent order,2885.87,"2023-11"
108797,1272,Headphones,West,Home Office,2024-09-03 00:00:00.000,1725573600,19,1568.07,Gift-wrap requested @ checkout,2024-09-05 22:00:00.000,Giftwrap requested  checkout,29793.329999999998,"2024-09"
108798,1824,Tablet,East,Corporate,2024-03-11 00:00:00.000,1710453600,8,1130.66,Special discount applied %,2024-03-14 22:00:00.000,Special discount applied ,9045.28,"2024-03"
108799,3180,Router,South,Consumer,2023-09-16 00:00:00.000,1695160800,10,1519.32,Handle with care!!!,2023-09-19 22:00:00.000,Handle with care,15193.199999999999,"2023-09"
108800,1134,Keyboard,South,Corporate,2023-07-30 00:00:00.000,1691013600,12,1835.03,Call customer before delivery @@@,2023-08-02 22:00:00.000,Call customer before delivery ,22020.36,"2023-07"
108801,4011,Printer,South,Consumer,2023-12-12 00:00:00.000,1702764000,4,794.57,Urgent order!!!,2023-12-16 22:00:00.000,Urgent order,3178.28,"2023-12"
108802,1169,Tablet,South,Home Office,2023-11-10 00:00:00.000,1699999200,8,441.73,Handle with care!!!,2023-11-14 22:00:00.000,Handle with care,3533.84,"2023-11"
108803,3576,Router,West,Home Office,2023-10-08 00:00:00.000,1697148000,17,1421.21,Call customer before delivery @@@,2023-10-12 22:00:00.000,Call customer before delivery ,24160.57,"2023-10"
108804,3647,Printer,North,Home Office,2024-05-31 00:00:00.000,1717192800,11,1159.15,Handle with care!!!,2024-05-31 22:00:00.000,Handle with care,12750.650000000001,"2024-05"
108805,1770,Router,South,Consumer,2023-03-23 00:00:00.000,1679522400,4,609.17,Fragile item ***,2023-03-22 22:00:00.000,Fragile item ,2436.68,"2023-03"
108806,4822,Keyboard,East,Home Office,2023-12-18 00:00:00.000,1703023200,9,828.4,Special discount applied %,2023-12-19 22:00:00.000,Special discount applied ,7455.599999999999,"2023-12"
108807,3714,Monitor,Central,Consumer,2023-12-05 00:00:00.000,1701813600,7,653.41,Gift-wrap requested @ checkout,2023-12-05 22:00:00.000,Giftwrap requested  checkout,4573.87,"2023-12"
108808,4766,Printer,South,Corporate,2024-06-27 00:00:00.000,1719784800,6,240.01,Gift-wrap requested @ checkout,2024-06-30 22:00:00.000,Giftwrap requested  checkout,1440.06,"2024-06"
108809,2558,Headphones,West,Home Office,2024-03-23 00:00:00.000,1711317600,20,931.03,Urgent order!!!,2024-03-24 22:00:00.000,Urgent order,18620.6,"2024-03"
108810,3473,Phone,Central,Corporate,2023-09-08 00:00:00.000,1694383200,3,761.1,VIP customer order $$$,2023-09-10 22:00:00.000,VIP customer order ,2283.3,"2023-09"
108811,1979,Camera,East,Corporate,2023-08-11 00:00:00.000,1691704800,1,1571.63,Fragile item ***,2023-08-10 22:00:00.000,Fragile item ,1571.63,"2023-08"
108812,4471,Laptop,West,Consumer,2024-08-25 00:00:00.000,1724623200,7,1119.95,Call customer before delivery @@@,2024-08-25 22:00:00.000,Call customer before delivery ,7839.650000000001,"2024-08"
108813,2361,Tablet,West,Home Office,2023-11-15 00:00:00.000,1700085600,14,1772.66,Call customer before delivery @@@,2023-11-15 22:00:00.000,Call customer before delivery ,24817.24,"2023-11"
108814,2874,Printer,South,Home Office,2023-01-18 00:00:00.000,1674165600,7,898.75,Gift-wrap requested @ checkout,2023-01-19 22:00:00.000,Giftwrap requested  checkout,6291.25,"2023-01"
108815,2060,Camera,Central,Corporate,2023-03-20 00:00:00.000,1679608800,16,1671.98,Handle with care!!!,2023-03-23 22:00:00.000,Handle with care,26751.68,"2023-03"
108816,3164,Router,East,Corporate,2024-04-28 00:00:00.000,1714514400,10,681.7,Call customer before delivery @@@,2024-04-30 22:00:00.000,Call customer before delivery ,6817.0,"2024-04"
108817,3701,Router,Central,Consumer,2024-04-18 00:00:00.000,1713477600,15,1955.69,Leave package at door ###,2024-04-18 22:00:00.000,Leave package at door ,29335.350000000002,"2024-04"
108818,1629,Tablet,South,Consumer,2024-08-21 00:00:00.000,1724364000,10,1733.87,Gift-wrap requested @ checkout,2024-08-22 22:00:00.000,Giftwrap requested  checkout,17338.699999999997,"2024-08"
108819,1351,Tablet,South,Corporate,2024-10-15 00:00:00.000,1729116000,1,1490.01,Late delivery #complaint,2024-10-16 22:00:00.000,Late delivery complaint,1490.01,"2024-10"
108820,4230,Monitor,Central,Consumer,2024-03-14 00:00:00.000,1710712800,1,786.19,Call customer before delivery @@@,2024-03-17 22:00:00.000,Call customer before delivery ,786.19,"2024-03"
108821,3983,Printer,Central,Consumer,2023-06-18 00:00:00.000,1687212000,2,1587.21,Leave package at door ###,2023-06-19 22:00:00.000,Leave package at door ,3174.42,"2023-06"
108822,3828,Phone,West,Home Office,2023-11-08 00:00:00.000,1699394400,19,105.52,Customer requested fast shipping!!!,2023-11-07 22:00:00.000,Customer requested fast shipping,2004.8799999999999,"2023-11"
108823,4564,Printer,Central,Home Office,2023-06-23 00:00:00.000,1687644000,10,220.94,Customer requested fast shipping!!!,2023-06-24 22:00:00.000,Customer requested fast shipping,2209.4,"2023-06"
108824,1081,Tablet,East,Corporate,2023-12-16 00:00:00.000,1702677600,2,321.6,VIP customer order $$$,2023-12-15 22:00:00.000,VIP customer order ,643.2,"2023-12"
108825,4171,Phone,West,Corporate,2023-02-17 00:00:00.000,1676757600,1,1861.75,Late delivery #complaint,2023-02-18 22:00:00.000,Late delivery complaint,1861.75,"2023-02"
108826,4378,Printer,South,Home Office,2023-01-22 00:00:00.000,1674424800,11,452.72,Special discount applied %,2023-01-22 22:00:00.000,Special discount applied ,4979.92,"2023-01"
108827,4888,Phone,West,Corporate,2024-04-20 00:00:00.000,1713650400,15,50.53,VIP customer order $$$,2024-04-20 22:00:00.000,VIP customer order ,757.95,"2024-04"
108828,3161,Headphones,Central,Consumer,2023-01-21 00:00:00.000,1674424800,12,637.7,Leave package at door ###,2023-01-22 22:00:00.000,Leave package at door ,7652.400000000001,"2023-01"
108829,3959,Mouse,Central,Home Office,2023-05-19 00:00:00.000,1684447200,16,823.01,Late delivery #complaint,2023-05-18 22:00:00.000,Late delivery complaint,13168.16,"2023-05"
108830,3045,Printer,South,Corporate,2024-05-03 00:00:00.000,1715032800,17,1446.16,VIP customer order $$$,2024-05-06 22:00:00.000,VIP customer order ,24584.72,"2024-05"
108831,4656,Camera,Central,Consumer,2023-11-04 00:00:00.000,1699221600,4,687.93,Late delivery #complaint,2023-11-05 22:00:00.000,Late delivery complaint,2751.72,"2023-11"
108832,4668,Laptop,South,Home Office,2024-06-02 00:00:00.000,1717452000,13,1409.98,Special discount applied %,2024-06-03 22:00:00.000,Special discount applied ,18329.74,"2024-06"
108833,3515,Camera,Central,Consumer,2023-01-15 00:00:00.000,1673733600,5,1888.11,Call customer before delivery @@@,2023-01-14 22:00:00.000,Call customer before delivery ,9440.55,"2023-01"
108834,1903,Camera,North,Corporate,2023-02-11 00:00:00.000,1676325600,16,1461.4,Leave package at door ###,2023-02-13 22:00:00.000,Leave package at door ,23382.4,"2023-02"
108835,4100,Headphones,West,Corporate,2024-06-17 00:00:00.000,1718920800,16,1433.84,Call customer before delivery @@@,2024-06-20 22:00:00.000,Call customer before delivery ,22941.44,"2024-06"
108836,3931,Monitor,East,Consumer,2023-04-11 00:00:00.000,1681336800,10,235.81,Handle with care!!!,2023-04-12 22:00:00.000,Handle with care,2358.1,"2023-04"
108837,3545,Headphones,East,Corporate,2023-01-09 00:00:00.000,1673474400,18,369.95,Handle with care!!!,2023-01-11 22:00:00.000,Handle with care,6659.099999999999,"2023-01"
108838,4575,Mouse,East,Home Office,2024-09-02 00:00:00.000,1725314400,6,977.05,Customer requested fast shipping!!!,2024-09-02 22:00:00.000,Customer requested fast shipping,5862.299999999999,"2024-09"
108839,3189,Router,North,Home Office,2024-07-09 00:00:00.000,1720735200,20,377.81,Gift-wrap requested @ checkout,2024-07-11 22:00:00.000,Giftwrap requested  checkout,7556.2,"2024-07"
108840,4007,Mouse,Central,Corporate,2023-05-01 00:00:00.000,1682892000,11,407.85,VIP customer order $$$,2023-04-30 22:00:00.000,VIP customer order ,4486.35,"2023-05"
108841,4194,Mouse,North,Home Office,2024-01-11 00:00:00.000,1705010400,11,1299.71,Call customer before delivery @@@,2024-01-11 22:00:00.000,Call customer before delivery ,14296.810000000001,"2024-01"
108842,1608,Router,Central,Home Office,2023-12-11 00:00:00.000,1702677600,20,983.97,Urgent order!!!,2023-12-15 22:00:00.000,Urgent order,19679.4,"2023-12"
108843,2379,Router,North,Corporate,2023-04-08 00:00:00.000,1680904800,1,909.29,Call customer before delivery @@@,2023-04-07 22:00:00.000,Call customer before delivery ,909.29,"2023-04"
108844,2052,Router,East,Home Office,2023-05-23 00:00:00.000,1685224800,3,1203.67,Customer requested fast shipping!!!,2023-05-27 22:00:00.000,Customer requested fast shipping,3611.01,"2023-05"
108845,1830,Router,West,Corporate,2024-12-08 00:00:00.000,1734040800,5,1612.63,Urgent order!!!,2024-12-12 22:00:00.000,Urgent order,8063.150000000001,"2024-12"
108846,4415,Monitor,West,Home Office,2023-02-10 00:00:00.000,1676239200,12,570.29,Gift-wrap requested @ checkout,2023-02-12 22:00:00.000,Giftwrap requested  checkout,6843.48,"2023-02"
108847,3569,Monitor,East,Home Office,2023-03-15 00:00:00.000,1678917600,1,1557.01,Customer requested fast shipping!!!,2023-03-15 22:00:00.000,Customer requested fast shipping,1557.01,"2023-03"
108848,1097,Camera,Central,Corporate,2024-05-25 00:00:00.000,1716847200,4,1201.61,Special discount applied %,2024-05-27 22:00:00.000,Special discount applied ,4806.44,"2024-05"
108849,3180,Mouse,West,Home Office,2024-12-07 00:00:00.000,1733868000,11,100.84,Handle with care!!!,2024-12-10 22:00:00.000,Handle with care,1109.24,"2024-12"
108850,2734,Router,Central,Consumer,2023-05-17 00:00:00.000,1684274400,15,800.34,VIP customer order $$$,2023-05-16 22:00:00.000,VIP customer order ,12005.1,"2023-05"
108851,3999,Laptop,North,Consumer,2023-03-18 00:00:00.000,1679349600,16,1370.14,Special discount applied %,2023-03-20 22:00:00.000,Special discount applied ,21922.24,"2023-03"
108852,1266,Headphones,East,Corporate,2023-09-13 00:00:00.000,1694728800,14,416.16,Handle with care!!!,2023-09-14 22:00:00.000,Handle with care,5826.240000000001,"2023-09"
108853,2280,Mouse,West,Corporate,2023-01-13 00:00:00.000,1673992800,18,1704.94,VIP customer order $$$,2023-01-17 22:00:00.000,VIP customer order ,30688.920000000002,"2023-01"
108854,4107,Headphones,West,Corporate,2023-09-10 00:00:00.000,1694556000,18,340.38,Customer requested fast shipping!!!,2023-09-12 22:00:00.000,Customer requested fast shipping,6126.84,"2023-09"
108855,2226,Laptop,Central,Home Office,2023-04-01 00:00:00.000,1680645600,8,37.41,Gift-wrap requested @ checkout,2023-04-04 22:00:00.000,Giftwrap requested  checkout,299.28,"2023-04"
108856,2613,Monitor,East,Consumer,2024-04-21 00:00:00.000,1713909600,20,440.56,VIP customer order $$$,2024-04-23 22:00:00.000,VIP customer order ,8811.2,"2024-04"
108857,2718,Tablet,North,Home Office,2024-12-18 00:00:00.000,1734559200,5,1782.91,Leave package at door ###,2024-12-18 22:00:00.000,Leave package at door ,8914.550000000001,"2024-12"
108858,1433,Camera,East,Corporate,2024-05-06 00:00:00.000,1715205600,7,1773.09,Urgent order!!!,2024-05-08 22:00:00.000,Urgent order,12411.63,"2024-05"
108859,1280,Headphones,North,Home Office,2024-09-01 00:00:00.000,1725314400,16,801.72,VIP customer order $$$,2024-09-02 22:00:00.000,VIP customer order ,12827.52,"2024-09"
108860,2802,Phone,Central,Home Office,2023-01-05 00:00:00.000,1673042400,6,489.96,Late delivery #complaint,2023-01-06 22:00:00.000,Late delivery complaint,2939.7599999999998,"2023-01"
108861,3488,Camera,Central,Consumer,2023-06-28 00:00:00.000,1688248800,17,187.4,Fragile item ***,2023-07-01 22:00:00.000,Fragile item ,3185.8,"2023-06"
108862,2705,Camera,West,Corporate,2024-02-24 00:00:00.000,1709071200,12,781.94,Special discount applied %,2024-02-27 22:00:00.000,Special discount applied ,9383.28,"2024-02"
108863,3463,Phone,Central,Consumer,2023-07-21 00:00:00.000,1689976800,18,1729.53,Late delivery #complaint,2023-07-21 22:00:00.000,Late delivery complaint,31131.54,"2023-07"
